input_channel_id,E[X],E[Xs],W,W_scaled,scale
1212,-0.0032948304,-0.09842531,0.004303,0.0001440441,0.03347544
1213,-0.009868428,-0.24785356,0.006317,0.00025152043,0.03981556
1214,-0.026509529,-0.87385,-0.009155,-0.00027773873,0.030336475
1215,0.011786591,0.2888719,0.02893,0.0011804329,0.040802136
1216,0.0031677051,0.09884576,-0.0481,-0.0015413207,0.03204695
1217,0.00022487095,0.0063439603,0.03662,0.0012980882,0.03544646
1218,-0.0060936296,-0.170471,-0.006104,-0.00021817532,0.035745844
1219,0.0014256,0.045469735,0.03638,0.0011405166,0.031352725
1220,-0.0009930925,-0.027583614,-0.004242,-0.00015272264,0.03600299
1221,0.032756243,0.86360437,-0.00952,-0.00036114693,0.037929688
1222,-0.021213552,-0.47595453,0.05396,0.0024048071,0.044570543
1223,-0.0054962086,-0.15606786,0.04468,0.0015734062,0.035216786
1224,-0.015644781,-0.3955547,-0.0315,-0.0012456406,0.0395515
1225,-0.012708324,-0.37475413,0.02429,0.00082376815,0.033911098
1226,0.006405525,0.17190544,-0.0835,-0.0031112237,0.037261907
1227,0.0068412013,0.19123428,0.03784,0.0013537498,0.03577393
1228,-0.0064551425,-0.19165371,-0.0094,-0.0003165843,0.03368128
1229,-0.011549407,-0.36403513,0.0481,0.001525888,0.031726077
1230,-0.012236238,-0.32793167,0.0786,0.002933327,0.03731338
1231,-0.010683994,-0.32090086,-0.0923,-0.0030725193,0.033293754
1232,-0.008228413,-0.21043825,0.1445,0.0056513622,0.039101318
1233,-0.013086809,-0.36541808,0.02625,0.00093992293,0.03581325
1234,0.008923129,0.27235207,-0.04883,-0.0015997663,0.032763213
1235,-0.016305419,-0.38111496,-0.209,-0.008941076,0.042783465
1236,0.00036924152,0.01018831,0.001686,6.110696e-05,0.036241684
1237,-0.022457935,-0.6797799,0.00867,0.00028633204,0.03303707
1238,-0.009100769,-0.2531049,-0.008545,-0.00030724556,0.03595651
1239,-0.009092935,-0.24137782,0.01697,0.0006391924,0.037670966
1240,-0.0010045449,-0.022202535,0.01166,0.0005274487,0.045244604
1241,0.0096209515,0.31045562,-0.04858,-0.0015056069,0.03098978
1242,-0.013057948,-0.37130773,-0.01178,-0.0004142651,0.035167456
1243,-0.021050965,-0.62403923,0.0476,0.0016059603,0.0337334
1244,-0.015138666,-0.46707198,-0.013306,-0.00043126114,0.032411847
1245,0.020824755,0.5650781,-0.0674,-0.0024832508,0.03685288
1246,-0.0018825027,-0.046010055,0.002808,0.000114873736,0.040915027
1247,-0.023658969,-0.71150494,0.0464,0.0015424516,0.03325201
1248,0.019504668,0.5267937,-0.02258,-0.00083614147,0.037025247
1249,0.016065253,0.41154066,-0.01532,-0.00059803773,0.039036855
1250,0.022462653,0.7597684,0.006348,0.00018766928,0.029565131
1251,0.010838418,0.29211956,0.01721,0.00063860806,0.037102677
1252,-0.011066959,-0.4202438,0.003677,9.684208e-05,0.026334615
1253,-0.023278099,-0.6177545,-0.02649,-0.0009981628,0.037681796
1254,0.0120930355,0.4128875,-0.01807,-0.00052914576,0.029288935
1255,-0.01659914,-0.46209392,-0.0703,-0.0025257354,0.03592157
1256,0.004395367,2.9541733,0.006805,1.01254445e-05,0.0014878501
1257,-0.0005223484,-0.014437753,0.00267,9.660926e-05,0.03617934
1258,-0.00097062014,-0.022846648,0.03027,0.0012861409,0.04248414
1259,-0.006214163,-0.20055847,-0.02783,-0.00086235587,0.030984296
1260,0.01609969,0.42403322,0.01184,0.00044957217,0.03796799
1261,0.0376576,0.9980306,-0.0282,-0.0010639735,0.03773191
1262,0.02455948,0.6918444,-0.05005,-0.0017766613,0.03549856
1263,0.018802043,0.5128637,0.02502,0.0009174174,0.036660895
1264,-0.0071514193,-0.24620405,-0.003494,-0.00010149686,0.029046716
1265,-0.000728297,-0.021957546,0.007935,0.0002631771,0.033168413
1266,0.021875415,0.54839516,0.0991,0.003953928,0.039889876
1267,-0.017180115,-0.36428806,-0.0337,-0.0015889136,0.047160797
1268,-0.0015766043,-0.034205288,-0.04077,-0.0018792561,0.046092413
1269,3.1633404e-05,0.9543781,-0.02454,-8.13264e-07,3.3145567e-05
1270,0.0005316192,0.014754935,0.00702,0.00025289558,0.036029924
1271,0.0015363793,0.041371502,-0.05737,-0.0021306155,0.037136175
1272,0.013886697,0.38437143,-0.05054,-0.0018258212,0.036128327
1273,-0.0025282023,-0.093012586,0.0952,0.0025880625,0.027181292
1274,0.0018898903,0.04797739,-0.0542,-0.002134976,0.039391268
1275,-0.0012264422,-0.03505848,-0.01282,-0.00044838732,0.034982752
1276,0.017271677,0.5223581,-0.0747,-0.0024701746,0.03306482
1277,0.01782468,0.44678292,0.0825,0.0032921676,0.039895616
1278,-0.010606588,-0.3117812,-0.07227,-0.0024584283,0.034019332
1279,0.01803543,0.59459317,-0.06494,-0.001969828,0.030332388
1280,-0.0025904477,-0.06712181,-0.0801,-0.0030904738,0.038593233
1281,0.0071012173,0.2453888,0.04883,0.0014130194,0.028938636
1282,0.014509877,0.42341456,-0.000904,-3.098178e-05,0.034268726
1283,-0.014101737,-0.42292356,-0.05737,-0.0019130161,0.033343464
1284,-0.023716172,-0.5217032,0.0698,0.0031741483,0.04545913
1285,0.005215024,0.14315476,0.01465,0.00053363194,0.036429275
1286,0.008040938,0.23591267,0.0398,0.0013563854,0.034084383
1287,0.022399481,0.6280691,-0.04834,-0.0017239942,0.03566404
1288,0.011813036,0.38660806,0.0432,0.0013203952,0.030555585
1289,0.0075149727,0.25102326,0.01471,0.00044036272,0.029937357
1290,0.017995387,0.4467242,-0.00238,-9.588847e-05,0.04028299
1291,-0.017905803,-0.4739124,0.0315,0.0011899413,0.03778294
1292,-0.028222114,-0.819327,-0.0967,-0.0033301786,0.034445483
1293,0.00073912845,0.023486568,-0.01526,-0.00048019807,0.03147026
1294,-0.000930603,-0.020852014,0.06836,0.0030508055,0.044628926
1295,0.0015954993,0.04635395,0.03223,0.0011092357,0.03441992
1296,-0.0043899016,-0.14775847,-0.003845,-0.00011424127,0.029709984
1297,0.0036837454,0.096156165,-0.01001,-0.0003834744,0.03831003
1298,0.019917734,0.50950146,-0.01892,-0.00073966704,0.039092597
1299,0.02045818,0.3538425,0.05762,0.0033312642,0.057817195
1300,0.013591298,0.33584806,0.003906,0.00015808044,0.040468592
1301,0.018882815,0.5331298,-0.0432,-0.0015305484,0.035418794
1302,-0.0007002399,-0.020282414,0.04785,0.0016520505,0.034524485
1303,0.006096472,0.1682781,0.03125,0.0011321423,0.036228552
1304,0.020625513,0.62893146,-0.00787,-0.0002582089,0.03279453
1305,-0.008796804,-0.19459897,0.0796,0.0035978414,0.04520478
1306,0.0100567285,0.2657483,0.0559,0.0021157374,0.03784306
1307,-0.01098656,-0.34256428,-0.02563,-0.0008221461,0.032071527
1308,-0.006595338,-0.21189424,0.005707,0.00017762724,0.031125613
1309,-1.0122652,-0.87231165,-0.07666,-0.0889595,1.1604398
1310,-0.010918065,-0.29382274,-0.02454,-0.0009117303,0.03715868
1311,-0.013352459,-0.45512852,0.01733,0.00050854054,0.029337777
1312,0.007882967,0.21779555,-0.02539,-0.000918997,0.036194343
1313,0.016980773,0.43165264,-0.04077,-0.0016039085,0.039338976
1314,-0.0038201604,-0.11535063,0.006012,0.00019910306,0.033117812
1315,-0.0014621763,-0.03468772,0.0625,0.0026345353,0.042152565
1316,-0.035081066,-0.8362211,0.03088,0.0012956337,0.041951902
1317,0.021746168,0.5623551,-0.01135,-0.0004390006,0.038669817
1318,-0.025363475,-0.7237568,0.09375,0.0032853936,0.035044197
1319,0.0021274786,0.06018059,-0.0337,-0.0011910442,0.035351574
1320,0.0006175393,0.019425314,0.0442,0.0014048021,0.03179044
1321,-0.004444615,-0.12089314,-0.03418,-0.0012566102,0.036764823
1322,0.020126391,0.58186334,0.02661,0.0009204739,0.03458955
1323,0.015059022,0.42465675,-0.0327,-0.0011601219,0.035461634
1324,0.015055566,0.3932457,0.00775,0.0002967679,0.038285393
1325,0.028297817,0.6173186,-0.01587,-0.0007274397,0.045839895
1326,0.02146789,0.63201976,0.04126,0.0014014754,0.03396712
1327,0.031912334,0.7872785,0.013855,0.00056161167,0.040535003
1328,0.017451212,0.4236164,0.008606,0.00035452918,0.041195787
1329,-0.04678674,-1.2570093,-0.03052,-0.001135885,0.03722068
1330,0.0020766612,0.06393707,0.10645,0.0034573192,0.03247977
1331,-0.022311244,-0.7142441,-0.00119,-3.7178495e-05,0.031237561
1332,0.0011072487,0.027934343,0.01349,0.0005346617,0.039637543
1333,0.011845209,0.33234963,-0.0635,-0.0022623558,0.035640806
1334,-0.017887808,-0.5111443,0.02417,0.0008458413,0.034995615
1335,-0.021169575,-0.6079849,0.02222,0.00077357213,0.034819245
1336,-0.027121356,-0.85226494,0.0398,0.0012663811,0.03182268
1337,-0.020013258,-0.49338296,-0.02039,-0.0008269137,0.040563334
1338,-0.011726588,-0.3750974,-0.00415,-0.00012975275,0.03126278
1339,0.0047423523,2.7704408,0.002823,4.832109e-06,0.0017117681
1340,-0.0023176789,-0.07914926,0.03442,0.0010080116,0.029282382
1341,0.02354204,0.62280726,0.005035,0.00019033752,0.03779988
1342,-0.025808947,-0.5532913,0.05444,0.0025395767,0.046646215
1343,-0.048366003,-0.60120934,0.063,0.005067272,0.08044785
1344,0.024445673,0.5038514,0.1177,0.0057093496,0.048517626
1345,-0.0059971954,-0.16880018,0.006683,0.00023744853,0.035528373
1346,0.007192618,0.20588297,0.06055,0.0021152336,0.03493547
1347,-0.008287369,-0.22848752,-0.0315,-0.00114231,0.036270555
1348,-0.0003823454,-0.009715128,0.05762,0.0022675632,0.039355673
1349,0.001598831,0.046591848,0.01636,0.0005613161,0.034315683
1350,-0.009462744,-0.25224558,0.02112,0.00079222716,0.037514016
1351,-0.021204678,-0.47066796,-0.0659,-0.0029697567,0.04505231
1352,0.019146042,0.42187506,-0.05225,-0.0023710951,0.045383204
1353,-0.021075012,-0.6796042,0.00473,0.00014668766,0.031010717
1354,-0.022167873,-0.7500452,0.003967,0.00011725463,0.029555382
1355,-0.01708459,-0.5383649,-0.0337,-0.0010691705,0.03173422
1356,0.021217093,0.48113823,-0.042,-0.0018517592,0.044097707
1357,0.0032808834,0.06734157,-0.1074,-0.005233597,0.04872003
1358,0.0045065987,0.12666251,-0.02112,-0.00075137545,0.03557958
1359,-0.00014975695,-0.0042593675,-0.02283,-0.0008025896,0.03515943
1360,0.012386075,0.34704366,0.01532,0.00054676837,0.03569025
1361,-0.0073027774,-0.23593743,-0.0747,-0.0023123454,0.030952178
1362,0.0046966514,0.13854086,0.01965,0.00066626404,0.03390084
1363,0.008193395,0.24968152,0.00885,0.00029041935,0.032815386
1364,-0.008801099,-0.24094334,-0.00412,-0.00015048937,0.03652767
1365,-0.009007979,-0.24929875,0.1094,0.0039520767,0.03613327
1366,0.007935421,0.29268155,0.04785,0.0012973906,0.027112816
1367,-0.01721154,-0.45435715,0.04053,0.0015352196,0.03788108
1368,-8.2451836e-05,-0.0023770987,0.02441,0.0008468241,0.034685913
1369,0.017109774,0.52282256,-0.003525,-0.00011535118,0.032725777
1370,0.031026702,0.9091409,-0.05273,-0.0017996922,0.034127496
1371,-0.005965605,-0.15261878,0.004456,0.0001741604,0.039088275
1372,-0.0051542656,-0.13586976,0.06934,0.0026302827,0.037935343
1373,0.019224828,0.50885785,-0.006042,-0.00022828704,0.037780352
1374,0.0114024645,0.26041207,0.01978,0.00086589,0.04378624
1375,0.008592536,0.26872426,0.01276,0.00040788788,0.031975288
1376,-0.00024588493,-0.007322199,-0.02344,-0.00078704883,0.03358075
1377,-0.015235809,-0.44921064,-0.04492,-0.0015236083,0.033916846
1378,-0.052156337,-1.4731655,-0.03442,-0.0012187503,0.03540426
1379,-0.0047523514,-0.13779382,-0.00995,-0.00034312034,0.034488857
1380,-0.0059831487,-0.17825001,-0.00964,-0.00032369603,0.03356605
1381,0.0068931957,0.19631514,-0.004364,-0.00015323322,0.03511291
1382,-0.036171507,-1.0327988,-0.0664,-0.002325733,0.035022803
1383,0.008595641,0.26276934,0.02673,0.0008744958,0.032711733
1384,0.010557894,0.3118944,0.05103,0.0017272533,0.03385086
1385,0.0029908316,0.08644213,0.02051,0.00070955465,0.034599237
1386,-0.010023972,-0.287676,0.04907,0.0017099064,0.03484466
1387,-0.004124703,-0.13002773,0.052,0.0016495914,0.03172172
1388,0.021221178,0.5650231,0.01843,0.00069229346,0.037558068
1389,0.046038438,1.2614149,-0.052,-0.0018979391,0.03649746
1390,0.019894008,0.5868315,-0.08594,-0.0029133428,0.033900715
1391,0.014086384,0.40163976,0.0967,0.0033907678,0.035072185
1392,0.006977858,0.17932211,-0.01343,-0.00052250567,0.038912423
1393,0.0129820835,0.30534095,-0.01056,-0.00044893715,0.042516682
1394,-0.0028019259,-0.082093716,-0.0825,-0.0028164592,0.03413082
1395,-0.0199789,-0.5990492,-0.01917,-0.0006391735,0.033351015
1396,-0.030148733,-0.738591,-0.02612,-0.0010663233,0.040819254
1397,-0.025228688,-0.6771252,0.01819,0.0006776759,0.03725853
1398,0.008594008,0.23581612,0.03613,0.0013168128,0.036443684
1399,0.0037018564,0.08976939,0.021,0.0008658243,0.0412374
1400,0.0038304545,0.09892471,-0.05396,-0.0020891896,0.038720906
1401,0.0066671534,0.17903328,0.01855,0.00069097185,0.037239745
1402,0.0042517795,0.12848504,-0.08057,-0.0026660739,0.03309163
1403,0.005123998,0.13162431,0.04077,0.0015871916,0.038928963
1404,-0.0014195928,-0.03990639,0.0703,0.0025012314,0.03557307
1405,0.001053091,0.03308969,-0.01782,-0.0005671999,0.031825352
1406,-0.004059405,-0.10392253,-0.01685,-0.0006580241,0.039061837
1407,0.0137722045,0.6518195,0.01172,0.00024760384,0.021128861
1408,-0.016906053,-0.4598197,0.010254,0.0003770023,0.0367667
1409,-0.015883364,-0.453595,0.01978,0.0006924673,0.03501662
1410,-0.0009839304,-0.02715018,0.104,0.0037691318,0.03624029
1411,0.02121321,0.58406115,0.03906,0.0014187573,0.036320187
1412,0.011122549,0.29514685,0.00531,0.00020010846,0.037684795
1413,0.012278663,0.3505976,0.00328,0.00011489489,0.0350221
1414,-0.0066712326,-0.17237103,-0.02661,-0.0010299316,0.03870275
1415,0.010808425,0.29006362,-0.00928,-0.00034569477,0.037262257
1416,-0.008408811,-0.23739916,-0.02014,-0.0007134268,0.03542056
1417,0.043246437,1.2255745,-0.01697,-0.0005987361,0.035286665
1418,-0.008251544,-0.2351529,0.0437,0.0015334794,0.035090122
1419,-0.046907324,-0.98008966,0.05884,0.0028159956,0.04786024
1420,-0.015854634,-0.41573486,0.01044,0.00039803013,0.038136408
1421,0.008869333,0.25728226,0.1172,0.0040398235,0.034473162
1422,-0.023442969,-0.6576329,-0.0747,-0.002663119,0.0356475
1423,4.7825935e-05,0.0014671235,0.0581,0.0018941476,0.03259844
1424,0.0003326389,0.010160972,0.1318,0.004315902,0.032736916
1425,0.0009668774,0.024278231,0.06934,0.0027612946,0.03982487
1426,-0.0017569606,-0.04578469,-0.00787,-0.0003021423,0.038374413
1427,-0.0072390726,-0.20577481,0.02246,0.00079016644,0.035179585
1428,0.03500575,0.9471566,0.001808,6.682762e-05,0.036958776
1429,0.007348933,0.2000135,0.01978,0.00072659104,0.036742184
1430,-0.0019030615,-0.04640447,-0.05835,-0.0023929353,0.041010305
1431,-0.009512697,-0.23555699,-0.01843,-0.00074437994,0.040383846
1432,-0.04607885,-1.018168,-0.03394,-0.0015358083,0.045256626
1433,-0.0043105357,-0.13745314,-0.031,-0.0009723449,0.031360038
1434,0.011032272,0.089987285,0.1611,0.01975458,0.12259812
1435,0.01480084,0.40371728,-0.02197,-0.0008055483,0.036661398
1436,-0.017104218,-0.42594472,-0.01587,-0.00063724053,0.04015596
1437,0.036828525,0.9380275,-0.00824,-0.0003235062,0.03926167
1438,0.0040962244,0.1273301,-0.083,-0.0026703714,0.03217012
1439,0.002036892,0.07236664,0.07764,0.0021852283,0.028146839
1440,0.002944149,0.078862965,0.03223,0.001203097,0.037332468
1441,-0.009110594,-0.29249457,0.01648,0.00051330175,0.03114791
1442,0.01551504,0.42531407,-0.003967,-0.00014472267,0.03647902
1443,-0.004968617,-0.13156408,-0.0515,-0.0019454528,0.037765756
1444,0.015529958,0.4625567,-0.04272,-0.0014344434,0.03357417
1445,0.0023979482,0.0726711,0.0481,0.001587027,0.032997273
1446,0.26914614,1.2581639,-0.00952,-0.0020368337,0.21391977
1447,-0.020983776,-0.47077966,-0.01587,-0.0007073256,0.044572394
1448,0.010120884,0.30550775,0.0659,0.0021837354,0.033128075
1449,-0.016152715,-0.5008369,0.0913,0.0029448343,0.032251447
1450,0.01222273,0.4002673,0.02673,0.00081634225,0.030536419
1451,-0.009337571,-0.29750258,-0.003662,-0.000114940885,0.031386524
1452,0.017940007,0.4706686,0.01782,0.00067931355,0.038116004
1453,-0.00019808258,-0.005871198,0.00711,0.0002398974,0.033738017
1454,-0.021421826,-0.61047107,-0.08105,-0.0028442615,0.035090648
1455,-0.06390731,-1.2136549,-0.007233,-0.0003808498,0.052656904
1456,0.0044816346,0.12522921,0.002075,7.426596e-05,0.035787456
1457,0.002356734,0.060660027,0.03247,0.001261536,0.038851514
1458,-0.02088935,-0.6301803,0.03394,0.0011249026,0.03314821
1459,0.005254647,0.1659081,0.05737,0.0018171212,0.031672034
1460,-0.011715948,-0.36238548,-0.04395,-0.001420755,0.03233007
1461,-0.01456103,-0.40696046,0.00699,0.0002500492,0.035779964
1462,0.010744727,0.28815967,0.04004,0.0014929528,0.037287407
1463,-0.003238198,-0.08661578,0.0002499,9.34131e-06,0.037385777
1464,0.010484995,0.3258835,-0.0801,-0.0025764382,0.03217406
1465,0.06320237,2.309077,0.08594,0.0023522186,0.027371272
1466,-0.012230904,-0.32968438,0.000721,2.6747432e-05,0.03709883
1467,0.015096346,0.39210021,-0.002625,-0.000101046964,0.038501244
1468,0.022233887,0.56756026,0.06006,0.0023527653,0.039174497
1469,-0.00030210876,-0.009749324,-0.04443,-0.0013768933,0.030987663
1470,0.017159525,0.2856241,0.0359,0.0021560946,0.060077306
1471,0.0041373386,0.12454353,0.003235,0.00010746222,0.03322002
1472,-0.023683216,-0.74397916,-0.052,-0.0016553871,0.03183317
1473,-0.002853355,-0.08363631,0.05542,0.0018907182,0.03411622
1474,-0.0058197076,-0.16803668,-0.08057,-0.002790301,0.034633555
1475,0.010713773,0.3576276,-0.02124,-0.0006363129,0.029957904
1476,-0.0030341744,-0.074762374,0.05322,0.0021600013,0.040584244
1477,0.019031027,0.50783944,-0.06226,-0.0023330068,0.037474494
1478,-0.038248513,-1.0672232,0.010254,0.00036749264,0.035839282
1479,0.022137826,0.5626508,0.02759,0.0010854618,0.03934559
1480,0.0028341226,0.08053805,0.01636,0.0005756154,0.03518986
1481,0.025676457,0.6970298,0.03064,0.0011286713,0.036836956
1482,0.013142592,0.4015955,0.0515,0.0016858336,0.032725945
1483,-0.011980623,-0.3878318,-0.03516,-0.0010860218,0.030891284
1484,0.016110998,0.490705,-0.0718,-0.0023566186,0.032832347
1485,0.0081302095,0.26296353,0.00267,8.255898e-05,0.03091763
1486,0.0067060394,0.17213137,0.0781,0.0030436597,0.038958844
1487,-0.008111996,-0.2457094,0.03613,0.00119291,0.03301459
1488,-0.004676423,-0.10696934,0.010925,0.00047762555,0.043717414
1489,-0.003765218,-0.097591765,-0.05713,-0.0022041078,0.038581308
1490,-0.031808212,-0.7303244,0.0001178,5.1296824e-06,0.04355354
1491,0.009007764,0.24268185,0.1406,0.0052196607,0.037117586
1492,-0.009197592,-0.32863262,-0.0674,-0.0018858736,0.027987458
1493,-0.0026351518,-0.084566645,-0.02686,-0.00083683396,0.031160653
1494,-0.02317184,-0.56017494,-0.07715,-0.0031912732,0.041365363
1495,0.0062368847,0.16536115,-0.06934,-0.0026151258,0.037716746
1496,-0.0069432706,-0.17973098,0.04248,0.0016410826,0.03863146
1497,-0.035239063,-0.98656064,-0.007996,-0.00028559586,0.035719104
1498,0.011222484,0.31983256,0.026,0.00091233844,0.03508862
1499,-0.019226419,-0.53290737,0.01843,0.00066501845,0.036078352
1500,0.011807693,0.34315687,-0.01855,-0.0006384487,0.034409024
1501,-0.004971438,-0.16842796,-0.04614,-0.0013619767,0.029516703
1502,0.013054731,0.29042163,-0.03418,-0.0015364097,0.04495096
1503,0.011969525,0.27342615,0.0141,0.0006172043,0.043776084
1504,0.029609751,0.807313,0.005493,0.0002014723,0.036676913
1505,0.015627014,0.51823235,0.014404,0.00043435371,0.030154454
1506,0.004842211,0.14100315,-0.04175,-0.0014336762,0.034341156
1507,0.0006991961,0.019646818,-0.01178,-0.0004192221,0.035588264
1508,0.0028235521,0.06052474,-0.01489,-0.00069475675,0.046651207
1509,-0.04839113,-1.1858006,0.0569,0.0023214004,0.040808827
1510,-0.01515875,-0.40970802,-0.003418,-0.00012646112,0.03699891
1511,0.004928583,0.09872093,0.0598,0.0029862004,0.049924396
1512,-0.0075199218,-0.1977424,-0.02051,-0.00077988906,0.038028877
1513,-0.008624015,-0.21552604,-0.02222,-0.0008889784,0.040013798
1514,0.0028122154,0.099327214,0.00958,0.0002713064,0.028312637
1515,0.007413497,0.19541666,0.02197,0.00083357387,0.037936874
1516,0.010959987,0.40886146,-0.0464,-0.0012434477,0.026806112
1517,-0.013892338,-0.32003945,-0.0001411,-6.126799e-06,0.043408204
1518,0.025395421,0.64888334,-0.0008354,-3.2695876e-05,0.039137114
1519,0.012243234,0.34837702,-0.03113,-0.0010939485,0.035143632
1520,-0.0013338722,-0.03741922,-0.0603,-0.0021495942,0.035646714
1521,0.39888445,1.2181307,0.00772,0.002528272,0.3274562
1522,0.013005458,0.27610058,0.03833,0.0018055022,0.047104057
1523,0.0067757596,0.20291771,-0.00989,-0.00033016657,0.033391662
1524,-0.0040565436,-0.10279908,-0.001358,-5.3589167e-05,0.039460894
1525,-0.006801209,-0.2012531,-0.02502,-0.0008456827,0.033794306
1526,-0.0060679866,-0.15646389,-0.0376,-0.0014581133,0.038782027
1527,0.0028584562,0.14627758,-0.014404,-0.00028147892,0.019541316
1528,0.6819203,1.1505628,0.02405,0.01425278,0.59268415
1529,-0.0157604,-0.46538293,0.04297,0.0014551558,0.033865444
1530,0.008011164,0.21889208,0.003464,0.00012676854,0.036598694
1531,0.0030714807,0.08356358,-0.0603,-0.0022165,0.03675621
1532,-0.014488024,-0.40896478,-0.04248,-0.0015049169,0.03542609
1533,-0.01191668,-0.31331676,-0.05273,-0.0020056977,0.03803397
1534,0.014793574,0.42806768,-0.10547,-0.0036448902,0.03455896
1535,0.017195694,0.46225947,-0.0415,-0.0015439132,0.037199225
1536,0.005709094,0.19817223,-0.04175,-0.0012027089,0.028808748
1537,-0.02318879,-0.57030493,0.0009155,3.722565e-05,0.040660337
1538,-0.029156297,-0.7647341,-0.1465,-0.005584872,0.03812606
1539,-0.008119033,-0.2371954,-0.05737,-0.0019638394,0.0342293
1540,0.061954506,0.9888883,0.02563,0.0016060349,0.06265066
1541,-0.009519057,-0.2567708,0.001587,5.883039e-05,0.037072197
1542,0.5732562,1.1432436,0.08887,0.04456064,0.5014296
1543,-0.01456623,-0.42974538,0.02905,0.0009847431,0.033895023
1544,-0.6172408,-1.0226979,-0.07324,-0.044204712,0.6035417
1545,-0.050289854,-1.1915209,-0.0304,-0.001282886,0.042206436
1546,-0.0049745794,-0.13562307,0.005096,0.00018693446,0.03667945
1547,0.027723065,0.8010223,-0.03662,-0.0012674415,0.034609605
1548,-0.013746823,-0.44265276,-0.0005264,-1.6348515e-05,0.031055545
1549,-0.010850823,-0.31649318,0.014465,0.00049593725,0.03428454
1550,0.01268052,0.35021982,0.01648,0.00059667823,0.03620732
1551,0.002980549,0.08566068,0.01978,0.0006880814,0.03479483
1552,0.0068145734,0.20986338,0.02332,0.0007570864,0.032471474
1553,-0.028530333,-0.77074504,-0.0003548,-1.31322495e-05,0.037016563
1554,-0.0047398293,-0.16005915,0.010254,0.0003036488,0.029612986
1555,0.019663766,0.5027676,-0.03442,-0.0013463518,0.039111044
1556,-0.011160975,-0.34049916,-0.01062,-0.0003481091,0.032778274
1557,0.011868722,0.33681872,-0.0005226,-1.8415707e-05,0.035237715
1558,-0.003310257,-0.07997866,0.0221,0.0009144842,0.041389253
1559,0.012533759,0.39507768,0.01782,0.00056540774,0.031724796
1560,-0.000964447,-0.030920645,-0.03064,-0.00095568236,0.031191036
1561,-0.018987577,-0.6038936,0.002396,7.5323216e-05,0.031441927
1562,0.018871486,0.5083247,0.04712,0.0017492919,0.03712487
1563,-0.003230752,-0.089955606,-0.1367,-0.004910249,0.03591496
1564,-0.011373521,-0.3125991,0.04443,0.0016166598,0.03638373
1565,0.005203192,0.15439156,-0.03564,-0.0012012662,0.033701275
1566,0.011933542,0.28295597,-0.01917,-0.00080827693,0.04217455
1567,0.010467914,0.34278688,0.01361,0.0004156434,0.030537674
1568,-0.009787577,-0.2697809,-0.011536,-0.00041851003,0.036279727
1569,0.003409244,0.10107857,0.02173,0.0007328735,0.03372865
1570,-0.009311578,-0.27230585,-0.03735,-0.0012773144,0.034195293
1571,0.0068142563,0.1972083,0.04126,0.0014256734,0.0345536
1572,-0.006819318,-0.19534473,-0.01068,-0.00037286992,0.034909148
1573,0.025333509,0.65284973,0.0923,0.0035810794,0.0388045
1574,0.0027876077,0.07599358,0.02051,0.00075227063,0.036682148
1575,-0.018870683,-0.52378774,-0.0835,-0.003008143,0.03602735
1576,-0.018430702,-0.43484455,-0.103,-0.0043667704,0.042384576
1577,0.00035334218,0.006386433,-0.1787,-0.009887541,0.055327002
1578,0.019753866,0.5305061,0.026,0.0009681695,0.03723589
1579,0.00232779,0.07099707,0.04053,0.0013287753,0.03278713
1580,-0.013041521,-0.39007077,0.0967,0.0032323627,0.03343373
1581,0.009890866,0.19560009,0.0659,0.003333259,0.050566774
1582,-0.0013059338,-0.033931274,-0.0432,-0.0016631612,0.038487617
1583,0.023167692,0.6388431,0.04663,0.0016910714,0.03626507
1584,0.008063335,0.21575448,-0.02551,-0.0009534792,0.037372734
1585,0.022214146,0.5510479,0.05884,0.0023719054,0.04031255
1586,-0.0004172677,-0.009742396,0.02722,0.001165907,0.04283009
1587,0.010479596,0.31727678,-0.02429,-0.00080236024,0.033029824
1588,0.01689334,14.197411,0.005524,6.572567e-06,0.0011898888
1589,0.001407949,0.040049184,-0.0564,-0.0019826465,0.035155497
1590,0.023447685,0.6057445,0.04395,0.0017010734,0.03870887
1591,-0.017342197,-0.30624273,0.0038,0.00021515813,0.056628928
1592,-0.0055745444,-0.14161749,0.06226,0.0024506014,0.039363388
1593,0.01127051,0.25634798,0.0038,0.00016704485,0.043965667
1594,-0.01756019,-0.49687374,0.0232,0.0008196847,0.035341352
1595,0.01976345,0.45431358,-0.003418,-0.00014868772,0.04350178
1596,-0.020345192,-0.52004224,-0.0559,-0.0021872516,0.039122194
1597,-0.029732928,-0.66649216,0.0359,0.0016010321,0.04461107
1598,-0.008365277,-0.22380565,0.01166,0.00043573527,0.037377417
1599,-0.01223836,-0.3077824,-0.01563,-0.0006212973,0.039763026
1600,-0.012743193,-0.29122528,-0.04883,-0.0021365802,0.043757163
1601,-0.0010383852,-0.027856458,-0.01587,-0.0005915426,0.037276283
1602,-0.009823918,-0.30592188,0.000725,2.3274903e-05,0.032112505
1603,0.0067303656,0.203497,-0.03638,-0.0012031145,0.033073537
1604,-0.010350275,-0.31964108,0.01398,0.00045258985,0.032380927
1605,0.0075814687,0.18175046,0.00467,0.00019476877,0.041713614
1606,-0.016852729,-0.5285206,-0.03613,-0.0011521528,0.031886607
1607,0.009342852,0.29680336,-0.01282,-0.00040346885,0.031478256
